user_id,rating,title
690,4,When Harry Met Sally... (1989)
805,2,When Harry Met Sally... (1989)
786,4,When Harry Met Sally... (1989)
639,3,When Harry Met Sally... (1989)
484,4,When Harry Met Sally... (1989)
23,4,When Harry Met Sally... (1989)
342,5,When Harry Met Sally... (1989)
645,4,When Harry Met Sally... (1989)
711,4,When Harry Met Sally... (1989)
395,3,When Harry Met Sally... (1989)
394,3,When Harry Met Sally... (1989)
835,4,When Harry Met Sally... (1989)
409,4,When Harry Met Sally... (1989)
707,3,When Harry Met Sally... (1989)
854,3,When Harry Met Sally... (1989)
184,4,When Harry Met Sally... (1989)
846,4,When Harry Met Sally... (1989)
862,5,When Harry Met Sally... (1989)
836,4,When Harry Met Sally... (1989)
468,5,When Harry Met Sally... (1989)
747,2,When Harry Met Sally... (1989)
615,4,When Harry Met Sally... (1989)
524,5,When Harry Met Sally... (1989)
870,4,When Harry Met Sally... (1989)
721,5,When Harry Met Sally... (1989)
361,5,When Harry Met Sally... (1989)
603,4,When Harry Met Sally... (1989)
844,5,When Harry Met Sally... (1989)
623,4,When Harry Met Sally... (1989)
514,5,When Harry Met Sally... (1989)
667,4,When Harry Met Sally... (1989)
899,5,When Harry Met Sally... (1989)
407,4,When Harry Met Sally... (1989)
877,4,When Harry Met Sally... (1989)
823,5,When Harry Met Sally... (1989)
318,4,When Harry Met Sally... (1989)
18,4,When Harry Met Sally... (1989)
864,4,When Harry Met Sally... (1989)
533,4,When Harry Met Sally... (1989)
806,4,When Harry Met Sally... (1989)
630,5,When Harry Met Sally... (1989)
693,4,When Harry Met Sally... (1989)
922,3,When Harry Met Sally... (1989)
506,4,When Harry Met Sally... (1989)
573,4,When Harry Met Sally... (1989)
867,3,When Harry Met Sally... (1989)
896,5,When Harry Met Sally... (1989)
625,4,When Harry Met Sally... (1989)
406,3,When Harry Met Sally... (1989)
771,5,When Harry Met Sally... (1989)
766,3,When Harry Met Sally... (1989)
537,3,When Harry Met Sally... (1989)
504,4,When Harry Met Sally... (1989)
847,3,When Harry Met Sally... (1989)
591,4,When Harry Met Sally... (1989)
716,5,When Harry Met Sally... (1989)
666,3,When Harry Met Sally... (1989)
669,3,When Harry Met Sally... (1989)
942,4,When Harry Met Sally... (1989)
751,4,When Harry Met Sally... (1989)
790,5,When Harry Met Sally... (1989)
913,4,When Harry Met Sally... (1989)
497,3,When Harry Met Sally... (1989)
773,4,When Harry Met Sally... (1989)
1,5,When Harry Met Sally... (1989)
719,4,When Harry Met Sally... (1989)
378,4,When Harry Met Sally... (1989)
256,5,When Harry Met Sally... (1989)
262,3,When Harry Met Sally... (1989)
313,4,When Harry Met Sally... (1989)
904,4,When Harry Met Sally... (1989)
840,4,When Harry Met Sally... (1989)
804,4,When Harry Met Sally... (1989)
758,4,When Harry Met Sally... (1989)
868,2,When Harry Met Sally... (1989)
271,5,When Harry Met Sally... (1989)
881,4,When Harry Met Sally... (1989)
780,4,When Harry Met Sally... (1989)
401,4,When Harry Met Sally... (1989)
901,4,When Harry Met Sally... (1989)
916,4,When Harry Met Sally... (1989)
6,5,When Harry Met Sally... (1989)
882,4,When Harry Met Sally... (1989)
843,2,When Harry Met Sally... (1989)
918,2,When Harry Met Sally... (1989)
167,4,When Harry Met Sally... (1989)
908,3,When Harry Met Sally... (1989)
521,2,When Harry Met Sally... (1989)
871,3,When Harry Met Sally... (1989)
933,3,When Harry Met Sally... (1989)
748,4,When Harry Met Sally... (1989)
886,5,When Harry Met Sally... (1989)
280,5,When Harry Met Sally... (1989)
373,4,When Harry Met Sally... (1989)
684,3,When Harry Met Sally... (1989)
878,4,When Harry Met Sally... (1989)
860,4,When Harry Met Sally... (1989)
911,4,When Harry Met Sally... (1989)
738,3,When Harry Met Sally... (1989)
472,4,When Harry Met Sally... (1989)
588,5,When Harry Met Sally... (1989)
796,5,When Harry Met Sally... (1989)
741,4,When Harry Met Sally... (1989)
778,3,When Harry Met Sally... (1989)
577,4,When Harry Met Sally... (1989)
914,3,When Harry Met Sally... (1989)
682,4,When Harry Met Sally... (1989)
488,2,When Harry Met Sally... (1989)
608,5,When Harry Met Sally... (1989)
924,4,When Harry Met Sally... (1989)
889,4,When Harry Met Sally... (1989)
892,5,When Harry Met Sally... (1989)
883,4,When Harry Met Sally... (1989)
339,3,When Harry Met Sally... (1989)
943,4,When Harry Met Sally... (1989)
940,4,When Harry Met Sally... (1989)
885,3,When Harry Met Sally... (1989)
764,4,When Harry Met Sally... (1989)
659,4,When Harry Met Sally... (1989)
848,5,When Harry Met Sally... (1989)
934,1,When Harry Met Sally... (1989)
92,3,Joe's Apartment (1996)
87,2,Joe's Apartment (1996)
394,3,Joe's Apartment (1996)
373,4,Joe's Apartment (1996)
268,3,Joe's Apartment (1996)
294,2,Joe's Apartment (1996)
290,2,Joe's Apartment (1996)
276,2,Joe's Apartment (1996)
118,4,Joe's Apartment (1996)
429,2,Joe's Apartment (1996)
244,2,Joe's Apartment (1996)
486,2,Joe's Apartment (1996)
518,1,Joe's Apartment (1996)
130,3,Joe's Apartment (1996)
426,3,Joe's Apartment (1996)
283,4,Joe's Apartment (1996)
551,1,Joe's Apartment (1996)
601,3,Joe's Apartment (1996)
99,3,Joe's Apartment (1996)
642,5,Joe's Apartment (1996)
49,1,Joe's Apartment (1996)
336,1,Joe's Apartment (1996)
291,2,Joe's Apartment (1996)
658,2,Joe's Apartment (1996)
804,4,Joe's Apartment (1996)
622,2,Joe's Apartment (1996)
777,2,Joe's Apartment (1996)
286,3,Joe's Apartment (1996)
889,2,Joe's Apartment (1996)
682,3,Joe's Apartment (1996)
495,5,Joe's Apartment (1996)
472,4,Joe's Apartment (1996)
774,1,Joe's Apartment (1996)
887,1,Joe's Apartment (1996)
222,1,Joe's Apartment (1996)
181,1,Joe's Apartment (1996)
936,1,Joe's Apartment (1996)
406,2,Joe's Apartment (1996)
869,2,Joe's Apartment (1996)
630,1,Joe's Apartment (1996)
916,2,Joe's Apartment (1996)
453,1,Joe's Apartment (1996)
922,1,Joe's Apartment (1996)
592,1,Joe's Apartment (1996)
708,1,Joe's Apartment (1996)
256,4,Jaws 2 (1978)
270,4,Jaws 2 (1978)
201,1,Jaws 2 (1978)
308,2,Jaws 2 (1978)
255,3,Jaws 2 (1978)
13,3,Jaws 2 (1978)
326,3,Jaws 2 (1978)
320,3,Jaws 2 (1978)
379,3,Jaws 2 (1978)
83,3,Jaws 2 (1978)
222,1,Jaws 2 (1978)
367,4,Jaws 2 (1978)
442,3,Jaws 2 (1978)
303,2,Jaws 2 (1978)
21,4,Jaws 2 (1978)
145,3,Jaws 2 (1978)
405,5,Jaws 2 (1978)
399,3,Jaws 2 (1978)
416,3,Jaws 2 (1978)
109,2,Jaws 2 (1978)
372,4,Jaws 2 (1978)
5,1,Jaws 2 (1978)
406,2,Jaws 2 (1978)
497,2,Jaws 2 (1978)
130,4,Jaws 2 (1978)
504,2,Jaws 2 (1978)
371,2,Jaws 2 (1978)
541,3,Jaws 2 (1978)
456,2,Jaws 2 (1978)
425,2,Jaws 2 (1978)
495,2,Jaws 2 (1978)
38,5,Jaws 2 (1978)
422,3,Jaws 2 (1978)
457,3,Jaws 2 (1978)
313,3,Jaws 2 (1978)
135,2,Jaws 2 (1978)
586,3,Jaws 2 (1978)
7,5,Jaws 2 (1978)
503,1,Jaws 2 (1978)
332,4,Jaws 2 (1978)
650,2,Jaws 2 (1978)
802,4,Jaws 2 (1978)
417,2,Jaws 2 (1978)
843,2,Jaws 2 (1978)
709,3,Jaws 2 (1978)
268,1,Jaws 2 (1978)
92,2,Jaws 2 (1978)
868,2,Jaws 2 (1978)
758,3,Jaws 2 (1978)
896,3,Jaws 2 (1978)
532,5,Jaws 2 (1978)
833,1,Jaws 2 (1978)
648,3,Jaws 2 (1978)
846,3,Jaws 2 (1978)
453,2,Jaws 2 (1978)
805,3,Jaws 2 (1978)
280,2,Jaws 2 (1978)
617,1,Jaws 2 (1978)
276,3,Jaws 2 (1978)
671,4,Jaws 2 (1978)
890,2,Jaws 2 (1978)
577,3,Jaws 2 (1978)
642,1,Jaws 2 (1978)
933,1,Jaws 2 (1978)
620,3,Jaws 2 (1978)
774,1,Jaws 2 (1978)
1,4,Three Colors: White (1994)
76,4,Three Colors: White (1994)
305,4,Three Colors: White (1994)
201,2,Three Colors: White (1994)
195,3,Three Colors: White (1994)
13,4,Three Colors: White (1994)
60,4,Three Colors: White (1994)
354,5,Three Colors: White (1994)
58,5,Three Colors: White (1994)
94,5,Three Colors: White (1994)
452,1,Three Colors: White (1994)
321,5,Three Colors: White (1994)
334,3,Three Colors: White (1994)
493,4,Three Colors: White (1994)
387,3,Three Colors: White (1994)
18,4,Three Colors: White (1994)
391,5,Three Colors: White (1994)
474,3,Three Colors: White (1994)
296,3,Three Colors: White (1994)
380,4,Three Colors: White (1994)
456,4,Three Colors: White (1994)
59,4,Three Colors: White (1994)
144,3,Three Colors: White (1994)
498,4,Three Colors: White (1994)
500,4,Three Colors: White (1994)
592,4,Three Colors: White (1994)
449,5,Three Colors: White (1994)
154,4,Three Colors: White (1994)
279,4,Three Colors: White (1994)
535,3,Three Colors: White (1994)
585,4,Three Colors: White (1994)
405,1,Three Colors: White (1994)
608,5,Three Colors: White (1994)
308,3,Three Colors: White (1994)
189,3,Three Colors: White (1994)
160,4,Three Colors: White (1994)
828,5,Three Colors: White (1994)
257,5,Three Colors: White (1994)
385,2,Three Colors: White (1994)
763,5,Three Colors: White (1994)
409,4,Three Colors: White (1994)
543,4,Three Colors: White (1994)
712,3,Three Colors: White (1994)
537,4,Three Colors: White (1994)
773,5,Three Colors: White (1994)
268,4,Three Colors: White (1994)
645,5,Three Colors: White (1994)
894,4,Three Colors: White (1994)
846,3,Three Colors: White (1994)
868,5,Three Colors: White (1994)
883,5,Three Colors: White (1994)
903,4,Three Colors: White (1994)
450,4,Three Colors: White (1994)
862,5,Three Colors: White (1994)
655,3,Three Colors: White (1994)
758,3,Three Colors: White (1994)
877,5,Three Colors: White (1994)
299,4,Three Colors: White (1994)
639,3,Three Colors: White (1994)
72,4,Hoop Dreams (1994)
161,1,Hoop Dreams (1994)
221,5,Hoop Dreams (1994)
272,4,Hoop Dreams (1994)
296,5,Hoop Dreams (1994)
213,5,Hoop Dreams (1994)
42,5,Hoop Dreams (1994)
10,4,Hoop Dreams (1994)
167,1,Hoop Dreams (1994)
233,5,Hoop Dreams (1994)
345,5,Hoop Dreams (1994)
92,4,Hoop Dreams (1994)
59,5,Hoop Dreams (1994)
13,5,Hoop Dreams (1994)
69,5,Hoop Dreams (1994)
73,2,Hoop Dreams (1994)
128,4,Hoop Dreams (1994)
291,5,Hoop Dreams (1994)
70,4,Hoop Dreams (1994)
315,4,Hoop Dreams (1994)
406,5,Hoop Dreams (1994)
65,5,Hoop Dreams (1994)
409,2,Hoop Dreams (1994)
95,4,Hoop Dreams (1994)
385,5,Hoop Dreams (1994)
106,3,Hoop Dreams (1994)
378,5,Hoop Dreams (1994)
343,3,Hoop Dreams (1994)
387,4,Hoop Dreams (1994)
156,4,Hoop Dreams (1994)
326,3,Hoop Dreams (1994)
402,5,Hoop Dreams (1994)
308,4,Hoop Dreams (1994)
458,4,Hoop Dreams (1994)
234,2,Hoop Dreams (1994)
393,2,Hoop Dreams (1994)
373,5,Hoop Dreams (1994)
457,5,Hoop Dreams (1994)
87,4,Hoop Dreams (1994)
474,4,Hoop Dreams (1994)
321,4,Hoop Dreams (1994)
269,5,Hoop Dreams (1994)
478,4,Hoop Dreams (1994)
399,3,Hoop Dreams (1994)
429,3,Hoop Dreams (1994)
556,5,Hoop Dreams (1994)
374,5,Hoop Dreams (1994)
293,5,Hoop Dreams (1994)
322,4,Hoop Dreams (1994)
144,5,Hoop Dreams (1994)
200,2,Hoop Dreams (1994)
493,4,Hoop Dreams (1994)
405,1,Hoop Dreams (1994)
591,4,Hoop Dreams (1994)
452,5,Hoop Dreams (1994)
299,4,Hoop Dreams (1994)
684,4,Hoop Dreams (1994)
305,5,Hoop Dreams (1994)
604,5,Hoop Dreams (1994)
694,4,Hoop Dreams (1994)
292,5,Hoop Dreams (1994)
747,5,Hoop Dreams (1994)
232,5,Hoop Dreams (1994)
661,4,Hoop Dreams (1994)
514,4,Hoop Dreams (1994)
748,4,Hoop Dreams (1994)
327,4,Hoop Dreams (1994)
561,4,Hoop Dreams (1994)
606,4,Hoop Dreams (1994)
655,4,Hoop Dreams (1994)
115,5,Hoop Dreams (1994)
1,5,Hoop Dreams (1994)
823,5,Hoop Dreams (1994)
182,3,Hoop Dreams (1994)
716,5,Hoop Dreams (1994)
391,4,Hoop Dreams (1994)
453,4,Hoop Dreams (1994)
533,4,Hoop Dreams (1994)
741,4,Hoop Dreams (1994)
686,5,Hoop Dreams (1994)
537,4,Hoop Dreams (1994)
870,4,Hoop Dreams (1994)
487,2,Hoop Dreams (1994)
592,5,Hoop Dreams (1994)
271,4,Hoop Dreams (1994)
840,3,Hoop Dreams (1994)
876,5,Hoop Dreams (1994)
896,4,Hoop Dreams (1994)
201,3,Hoop Dreams (1994)
18,4,Hoop Dreams (1994)
454,4,Hoop Dreams (1994)
522,4,Hoop Dreams (1994)
465,3,Hoop Dreams (1994)
639,4,Hoop Dreams (1994)
666,4,Hoop Dreams (1994)
693,5,Hoop Dreams (1994)
64,5,Hoop Dreams (1994)
577,5,Hoop Dreams (1994)
916,5,Hoop Dreams (1994)
864,5,Hoop Dreams (1994)
615,5,Hoop Dreams (1994)
222,5,Hoop Dreams (1994)
903,4,Hoop Dreams (1994)
506,2,Hoop Dreams (1994)
749,3,Hoop Dreams (1994)
899,4,Hoop Dreams (1994)
851,4,Hoop Dreams (1994)
700,4,Hoop Dreams (1994)
886,4,Hoop Dreams (1994)
796,3,Hoop Dreams (1994)
928,5,Hoop Dreams (1994)
682,4,Hoop Dreams (1994)
645,4,Hoop Dreams (1994)
846,5,Hoop Dreams (1994)
542,5,Hoop Dreams (1994)
883,4,Hoop Dreams (1994)
711,4,Hoop Dreams (1994)
13,4,Wonderland (1997)
448,4,Wonderland (1997)
451,3,Wonderland (1997)
355,4,Wonderland (1997)
181,1,Wonderland (1997)
470,2,Wonderland (1997)
206,1,Wonderland (1997)
871,3,Wonderland (1997)
489,5,Wonderland (1997)
4,5,Wonderland (1997)
92,3,"Firm, The (1993)"
222,4,"Firm, The (1993)"
224,4,"Firm, The (1993)"
194,3,"Firm, The (1993)"
59,4,"Firm, The (1993)"
291,4,"Firm, The (1993)"
262,2,"Firm, The (1993)"
64,3,"Firm, The (1993)"
83,4,"Firm, The (1993)"
128,3,"Firm, The (1993)"
106,4,"Firm, The (1993)"
135,4,"Firm, The (1993)"
334,3,"Firm, The (1993)"
301,3,"Firm, The (1993)"
276,3,"Firm, The (1993)"
184,3,"Firm, The (1993)"
188,4,"Firm, The (1993)"
201,2,"Firm, The (1993)"
110,4,"Firm, The (1993)"
234,3,"Firm, The (1993)"
256,3,"Firm, The (1993)"
286,3,"Firm, The (1993)"
320,3,"Firm, The (1993)"
372,5,"Firm, The (1993)"
345,3,"Firm, The (1993)"
244,4,"Firm, The (1993)"
381,2,"Firm, The (1993)"
60,4,"Firm, The (1993)"
375,4,"Firm, The (1993)"
42,5,"Firm, The (1993)"
330,4,"Firm, The (1993)"
56,3,"Firm, The (1993)"
43,3,"Firm, The (1993)"
115,2,"Firm, The (1993)"
270,2,"Firm, The (1993)"
417,3,"Firm, The (1993)"
280,3,"Firm, The (1993)"
405,1,"Firm, The (1993)"
183,3,"Firm, The (1993)"
343,3,"Firm, The (1993)"
94,3,"Firm, The (1993)"
474,5,"Firm, The (1993)"
347,5,"Firm, The (1993)"
313,3,"Firm, The (1993)"
416,4,"Firm, The (1993)"
271,4,"Firm, The (1993)"
269,1,"Firm, The (1993)"
497,3,"Firm, The (1993)"
506,3,"Firm, The (1993)"
109,4,"Firm, The (1993)"
504,4,"Firm, The (1993)"
7,5,"Firm, The (1993)"
246,2,"Firm, The (1993)"
429,3,"Firm, The (1993)"
363,2,"Firm, The (1993)"
346,4,"Firm, The (1993)"
76,2,"Firm, The (1993)"
95,4,"Firm, The (1993)"
72,4,"Firm, The (1993)"
399,2,"Firm, The (1993)"
311,5,"Firm, The (1993)"
566,4,"Firm, The (1993)"
496,2,"Firm, The (1993)"
374,5,"Firm, The (1993)"
618,3,"Firm, The (1993)"
450,4,"Firm, The (1993)"
505,3,"Firm, The (1993)"
293,2,"Firm, The (1993)"
318,3,"Firm, The (1993)"
593,4,"Firm, The (1993)"
524,3,"Firm, The (1993)"
457,4,"Firm, The (1993)"
328,4,"Firm, The (1993)"
332,4,"Firm, The (1993)"
659,4,"Firm, The (1993)"
650,3,"Firm, The (1993)"
178,4,"Firm, The (1993)"
1,4,"Firm, The (1993)"
655,3,"Firm, The (1993)"
299,3,"Firm, The (1993)"
453,3,"Firm, The (1993)"
643,3,"Firm, The (1993)"
308,3,"Firm, The (1993)"
268,2,"Firm, The (1993)"
49,1,"Firm, The (1993)"
653,3,"Firm, The (1993)"
454,4,"Firm, The (1993)"
664,3,"Firm, The (1993)"
766,2,"Firm, The (1993)"
528,3,"Firm, The (1993)"
532,5,"Firm, The (1993)"
437,4,"Firm, The (1993)"
741,3,"Firm, The (1993)"
487,3,"Firm, The (1993)"
215,3,"Firm, The (1993)"
551,3,"Firm, The (1993)"
764,4,"Firm, The (1993)"
577,3,"Firm, The (1993)"
586,3,"Firm, The (1993)"
478,1,"Firm, The (1993)"
371,5,"Firm, The (1993)"
533,4,"Firm, The (1993)"
378,4,"Firm, The (1993)"
521,3,"Firm, The (1993)"
774,1,"Firm, The (1993)"
500,3,"Firm, The (1993)"
721,5,"Firm, The (1993)"
389,2,"Firm, The (1993)"
711,3,"Firm, The (1993)"
881,2,"Firm, The (1993)"
545,3,"Firm, The (1993)"
843,2,"Firm, The (1993)"
823,4,"Firm, The (1993)"
633,3,"Firm, The (1993)"
627,2,"Firm, The (1993)"
870,3,"Firm, The (1993)"
815,4,"Firm, The (1993)"
916,3,"Firm, The (1993)"
893,4,"Firm, The (1993)"
455,4,"Firm, The (1993)"
130,5,"Firm, The (1993)"
561,1,"Firm, The (1993)"
749,3,"Firm, The (1993)"
145,3,"Firm, The (1993)"
647,4,"Firm, The (1993)"
303,4,"Firm, The (1993)"
393,3,"Firm, The (1993)"
394,3,"Firm, The (1993)"
442,3,"Firm, The (1993)"
495,4,"Firm, The (1993)"
267,3,"Firm, The (1993)"
65,5,"Firm, The (1993)"
682,3,"Firm, The (1993)"
690,3,"Firm, The (1993)"
922,4,"Firm, The (1993)"
896,4,"Firm, The (1993)"
186,5,"Firm, The (1993)"
156,2,"Firm, The (1993)"
452,3,"Firm, The (1993)"
554,4,"Firm, The (1993)"
932,2,"Firm, The (1993)"
243,3,"Firm, The (1993)"
758,3,"Firm, The (1993)"
864,4,"Firm, The (1993)"
693,2,"Firm, The (1993)"
847,4,"Firm, The (1993)"
498,2,"Firm, The (1993)"
796,5,"Firm, The (1993)"
897,4,"Firm, The (1993)"
719,3,"Firm, The (1993)"
889,3,"Firm, The (1993)"
207,2,"First Wives Club, The (1996)"
192,2,"First Wives Club, The (1996)"
13,2,"First Wives Club, The (1996)"
75,1,"First Wives Club, The (1996)"
318,4,"First Wives Club, The (1996)"
290,3,"First Wives Club, The (1996)"
81,2,"First Wives Club, The (1996)"
83,3,"First Wives Club, The (1996)"
249,3,"First Wives Club, The (1996)"
6,1,"First Wives Club, The (1996)"
306,3,"First Wives Club, The (1996)"
238,3,"First Wives Club, The (1996)"
82,3,"First Wives Club, The (1996)"
49,1,"First Wives Club, The (1996)"
45,3,"First Wives Club, The (1996)"
93,4,"First Wives Club, The (1996)"
374,2,"First Wives Club, The (1996)"
303,3,"First Wives Club, The (1996)"
327,2,"First Wives Club, The (1996)"
274,4,"First Wives Club, The (1996)"
141,3,"First Wives Club, The (1996)"
15,4,"First Wives Club, The (1996)"
57,3,"First Wives Club, The (1996)"
26,3,"First Wives Club, The (1996)"
64,1,"First Wives Club, The (1996)"
59,2,"First Wives Club, The (1996)"
251,2,"First Wives Club, The (1996)"
438,5,"First Wives Club, The (1996)"
348,4,"First Wives Club, The (1996)"
231,3,"First Wives Club, The (1996)"
221,2,"First Wives Club, The (1996)"
280,5,"First Wives Club, The (1996)"
334,3,"First Wives Club, The (1996)"
256,4,"First Wives Club, The (1996)"
407,2,"First Wives Club, The (1996)"
345,3,"First Wives Club, The (1996)"
174,4,"First Wives Club, The (1996)"
92,2,"First Wives Club, The (1996)"
157,1,"First Wives Club, The (1996)"
223,3,"First Wives Club, The (1996)"
151,3,"First Wives Club, The (1996)"
18,3,"First Wives Club, The (1996)"
406,4,"First Wives Club, The (1996)"
271,1,"First Wives Club, The (1996)"
486,3,"First Wives Club, The (1996)"
236,3,"First Wives Club, The (1996)"
294,3,"First Wives Club, The (1996)"
144,2,"First Wives Club, The (1996)"
137,1,"First Wives Club, The (1996)"
530,4,"First Wives Club, The (1996)"
398,3,"First Wives Club, The (1996)"
193,2,"First Wives Club, The (1996)"
357,3,"First Wives Club, The (1996)"
457,2,"First Wives Club, The (1996)"
378,3,"First Wives Club, The (1996)"
402,3,"First Wives Club, The (1996)"
72,4,"First Wives Club, The (1996)"
393,3,"First Wives Club, The (1996)"
85,3,"First Wives Club, The (1996)"
286,4,"First Wives Club, The (1996)"
634,3,"First Wives Club, The (1996)"
630,5,"First Wives Club, The (1996)"
523,3,"First Wives Club, The (1996)"
572,4,"First Wives Club, The (1996)"
655,2,"First Wives Club, The (1996)"
601,1,"First Wives Club, The (1996)"
614,3,"First Wives Club, The (1996)"
500,2,"First Wives Club, The (1996)"
551,5,"First Wives Club, The (1996)"
178,3,"First Wives Club, The (1996)"
287,1,"First Wives Club, The (1996)"
541,5,"First Wives Club, The (1996)"
665,4,"First Wives Club, The (1996)"
159,5,"First Wives Club, The (1996)"
16,3,"First Wives Club, The (1996)"
65,3,"First Wives Club, The (1996)"
184,2,"First Wives Club, The (1996)"
365,4,"First Wives Club, The (1996)"
416,5,"First Wives Club, The (1996)"
181,4,"First Wives Club, The (1996)"
593,2,"First Wives Club, The (1996)"
653,2,"First Wives Club, The (1996)"
344,3,"First Wives Club, The (1996)"
711,4,"First Wives Club, The (1996)"
672,5,"First Wives Club, The (1996)"
518,4,"First Wives Club, The (1996)"
450,4,"First Wives Club, The (1996)"
222,3,"First Wives Club, The (1996)"
754,4,"First Wives Club, The (1996)"
682,1,"First Wives Club, The (1996)"
343,2,"First Wives Club, The (1996)"
650,2,"First Wives Club, The (1996)"
837,3,"First Wives Club, The (1996)"
792,1,"First Wives Club, The (1996)"
102,3,"First Wives Club, The (1996)"
533,2,"First Wives Club, The (1996)"
435,3,"First Wives Club, The (1996)"
453,3,"First Wives Club, The (1996)"
560,2,"First Wives Club, The (1996)"
761,2,"First Wives Club, The (1996)"
434,4,"First Wives Club, The (1996)"
563,3,"First Wives Club, The (1996)"
882,3,"First Wives Club, The (1996)"
864,2,"First Wives Club, The (1996)"
935,4,"First Wives Club, The (1996)"
87,2,"First Wives Club, The (1996)"
722,4,"First Wives Club, The (1996)"
931,3,"First Wives Club, The (1996)"
768,4,"First Wives Club, The (1996)"
524,3,"First Wives Club, The (1996)"
708,3,"First Wives Club, The (1996)"
599,4,"First Wives Club, The (1996)"
901,5,"First Wives Club, The (1996)"
939,5,"First Wives Club, The (1996)"
848,3,"First Wives Club, The (1996)"
881,2,"First Wives Club, The (1996)"
847,4,"First Wives Club, The (1996)"
262,3,"First Wives Club, The (1996)"
938,4,"First Wives Club, The (1996)"
654,3,"First Wives Club, The (1996)"
504,5,"First Wives Club, The (1996)"
821,4,"First Wives Club, The (1996)"
269,1,"First Wives Club, The (1996)"
805,1,"First Wives Club, The (1996)"
625,2,"First Wives Club, The (1996)"
862,4,"First Wives Club, The (1996)"
78,3,"First Wives Club, The (1996)"
896,2,"First Wives Club, The (1996)"
659,3,"First Wives Club, The (1996)"
692,3,"First Wives Club, The (1996)"
922,1,"First Wives Club, The (1996)"
437,4,"First Wives Club, The (1996)"
859,5,"First Wives Club, The (1996)"
109,3,"First Wives Club, The (1996)"
887,1,"First Wives Club, The (1996)"
936,4,"First Wives Club, The (1996)"
707,3,"First Wives Club, The (1996)"
342,4,"First Wives Club, The (1996)"
869,1,"First Wives Club, The (1996)"
590,3,"First Wives Club, The (1996)"
403,4,"First Wives Club, The (1996)"
872,4,"First Wives Club, The (1996)"
933,2,"First Wives Club, The (1996)"
800,3,"First Wives Club, The (1996)"
798,2,"First Wives Club, The (1996)"
891,5,"First Wives Club, The (1996)"
612,3,"First Wives Club, The (1996)"
916,2,"First Wives Club, The (1996)"
893,3,"First Wives Club, The (1996)"
907,4,"First Wives Club, The (1996)"
314,5,"First Wives Club, The (1996)"
717,4,"First Wives Club, The (1996)"
463,3,"First Wives Club, The (1996)"
917,5,"First Wives Club, The (1996)"
769,4,"First Wives Club, The (1996)"
885,4,"First Wives Club, The (1996)"
747,3,"First Wives Club, The (1996)"
804,3,"First Wives Club, The (1996)"
854,3,"First Wives Club, The (1996)"
880,3,"First Wives Club, The (1996)"
232,5,Casablanca (1942)
305,5,Casablanca (1942)
295,5,Casablanca (1942)
95,3,Casablanca (1942)
125,4,Casablanca (1942)
158,5,Casablanca (1942)
138,5,Casablanca (1942)
316,4,Casablanca (1942)
253,5,Casablanca (1942)
294,4,Casablanca (1942)
269,4,Casablanca (1942)
321,5,Casablanca (1942)
23,4,Casablanca (1942)
301,4,Casablanca (1942)
183,5,Casablanca (1942)
308,3,Casablanca (1942)
280,4,Casablanca (1942)
215,4,Casablanca (1942)
268,5,Casablanca (1942)
18,4,Casablanca (1942)
189,5,Casablanca (1942)
94,5,Casablanca (1942)
328,5,Casablanca (1942)
343,5,Casablanca (1942)
96,5,Casablanca (1942)
312,5,Casablanca (1942)
7,4,Casablanca (1942)
6,5,Casablanca (1942)
175,5,Casablanca (1942)
342,4,Casablanca (1942)
214,4,Casablanca (1942)
77,4,Casablanca (1942)
272,5,Casablanca (1942)
13,5,Casablanca (1942)
338,4,Casablanca (1942)
58,5,Casablanca (1942)
263,5,Casablanca (1942)
234,5,Casablanca (1942)
10,5,Casablanca (1942)
90,5,Casablanca (1942)
354,4,Casablanca (1942)
329,4,Casablanca (1942)
172,3,Casablanca (1942)
152,5,Casablanca (1942)
380,4,Casablanca (1942)
383,5,Casablanca (1942)
325,5,Casablanca (1942)
303,5,Casablanca (1942)
151,5,Casablanca (1942)
233,5,Casablanca (1942)
56,4,Casablanca (1942)
48,5,Casablanca (1942)
188,5,Casablanca (1942)
311,4,Casablanca (1942)
298,5,Casablanca (1942)
236,5,Casablanca (1942)
437,5,Casablanca (1942)
169,3,Casablanca (1942)
70,5,Casablanca (1942)
452,5,Casablanca (1942)
339,5,Casablanca (1942)
290,5,Casablanca (1942)
397,5,Casablanca (1942)
401,4,Casablanca (1942)
417,5,Casablanca (1942)
59,5,Casablanca (1942)
207,5,Casablanca (1942)
360,5,Casablanca (1942)
409,4,Casablanca (1942)
492,2,Casablanca (1942)
480,3,Casablanca (1942)
123,4,Casablanca (1942)
326,5,Casablanca (1942)
385,4,Casablanca (1942)
313,5,Casablanca (1942)
389,5,Casablanca (1942)
524,4,Casablanca (1942)
447,5,Casablanca (1942)
184,5,Casablanca (1942)
210,5,Casablanca (1942)
249,5,Casablanca (1942)
9,5,Casablanca (1942)
457,5,Casablanca (1942)
299,5,Casablanca (1942)
334,5,Casablanca (1942)
374,3,Casablanca (1942)
474,5,Casablanca (1942)
567,5,Casablanca (1942)
539,5,Casablanca (1942)
407,4,Casablanca (1942)
293,5,Casablanca (1942)
201,3,Casablanca (1942)
161,3,Casablanca (1942)
530,3,Casablanca (1942)
114,4,Casablanca (1942)
